id,family,layout,N,B,workload,arm,seed,warmup_requests,measured_requests,bytes_per_request,rpc_per_request,request_bytes,response_bytes,cpu_seconds,harness_seconds,elapsed_seconds,max_online_boundary_stash,answer_sha256,transcript_sha256,receipt,receipt_sha256
MIN_formal_AB_depth_full_probe_B4096_seed103,AB,depth,4096,4096,uniform,full_probe,103,12288,24576,197831.2880859375,6.24365234375,2595429144,2266472592,1850.515625,1874.6733199000591,3134.215554714203,6,805257050ecd114177e4f3be376d98ae51f7e3d73c254590c539d98c684f186c,b2b54da335702d77050a1a3685398c4b325239334c61c2789fcaaeea88e6a421,results\formal\MIN_formal_AB_depth_full_probe_B4096_seed103.json,d867e61709fd6731a1b93889d41ca52eae3793f936b66e6575387ace8a59fa46
MIN_formal_AB_depth_full_probe_B4096_seed104,AB,depth,4096,4096,uniform,full_probe,104,12288,24576,197616.08235677084,6.23486328125,2591970424,2264642416,2020.53125,2048.3990699000424,3441.33735871315,6,3d69fc4fdb2844d8148c2d6bc93130169f5b65adbca0f5fc65080cbb279d2746,4586155bee7e482d6a044f2cefd772cc1e499ef0fce44f28bfba67d237cdfd19,results\formal\MIN_formal_AB_depth_full_probe_B4096_seed104.json,32d21bb4764477456e746ac5585e217f371758f3b9847958cdea55bb1a90deda
MIN_formal_AB_depth_full_probe_B4096_seed105,AB,depth,4096,4096,uniform,full_probe,105,12288,24576,197582.85579427084,6.233235677083333,2591476632,2264319632,2023.046875,2050.75978209998,3456.736747264862,6,ed45ca67e443d83ab04b12eb7ebe9ac32ffb05c019ff6698e6d89fe32f48f2d9,e202ede3d3d6e7462dc081eb008951bc81ab7f8678cb52c8f3b2798c3c4a4108,results\formal\MIN_formal_AB_depth_full_probe_B4096_seed105.json,4e423bf5186a85148753592d66399fdeb360db53bd34e3062e1c03be3b46dcf0
MIN_formal_AB_depth_full_probe_B64_seed101,AB,depth,4096,64,uniform,full_probe,101,12288,24576,18797.55224609375,6.234619140625,258712428,203256216,242.140625,245.03894250001758,424.3686740398407,7,7100487fb51e8014099d39fd2bb7e5faea90e13daa303c13aa8cd95450f8ba31,6e77160542f5f76ec825f6c1d12e2a6fd1cc6878f458194b72bacfb0598e7907,results\formal\MIN_formal_AB_depth_full_probe_B64_seed101.json,fcb02a4bc6198dbe460120c7d9343b50843f6c9b6e64f5f342c0165a076b22ee
MIN_formal_AB_depth_full_probe_B64_seed102,AB,depth,4096,64,uniform,full_probe,102,12288,24576,18800.491373697918,6.237060546875,258754852,203286024,234.0,236.3943728999002,416.6982457637787,8,46c40b7c5dd47e85a10094d66e0f08bb96e324893a289ab802ee5c17153b02ce,9a792717b884bc3cad4d346fdcf260d7f270f749fe3053c88e786ed114f022ca,results\formal\MIN_formal_AB_depth_full_probe_B64_seed102.json,9ed925fd833e44a1b6a5c560366536483b27fb5bd5e821a59d93cd5a14a76668
MIN_formal_AB_depth_full_probe_B64_seed103,AB,depth,4096,64,uniform,full_probe,103,12288,24576,18795.537109375,6.233072916666667,258668112,203251008,234.6875,237.52911340002902,405.0738868713379,7,2b2cc6b0fef146f9c667c4b87fa261949e5a641480ca610d66e72afb4223f76e,dd9cadf1ca77d03269ab5c34ed8dfbe641458502421e05c00c1a880ab43e33d5,results\formal\MIN_formal_AB_depth_full_probe_B64_seed103.json,a81d2ef9de6addda89e61376470c37d4e685e484d80f82082f930f4739c98da7
MIN_formal_AB_depth_full_probe_B64_seed104,AB,depth,4096,64,uniform,full_probe,104,12288,24576,18802.5322265625,6.238118489583333,258812648,203278384,240.1875,242.70994839991909,404.2337136268616,7,844c3d61d7cd64c6d5a18e33b6b97baba62e7562e4e983dc3759173f6bc204d4,5f234d0bafd4d23d9ba70fc7aa4ee6ee42a24be613045f6dd781bbbbd8a4f677,results\formal\MIN_formal_AB_depth_full_probe_B64_seed104.json,c38096832ec49d663be4827020a7d0a97dd1d63f9f1cad41d04bfa313dd46512
MIN_formal_AB_depth_full_probe_B64_seed105,AB,depth,4096,64,uniform,full_probe,105,12288,24576,18800.5419921875,6.236490885416667,258759864,203282256,236.046875,238.46345689997543,399.5383720397949,6,36113f022dc91d913c42a994c54f90aeea23ce655704928b954c53f78af0f2b4,cc50d0580c56b0a592d0f6127e6d629e369f27d4a2f7d6b9f890a5887a10adc5,results\formal\MIN_formal_AB_depth_full_probe_B64_seed105.json,d59e25bc6ff7d7f2a31219375bb18b01d85b856ee656a3259235bcb7429f6708
MIN_formal_AB_depth_selective_B4096_seed101,AB,depth,4096,4096,uniform,selective,101,12288,24576,151628.3582356771,4.784423828125,2064145508,1662273024,1360.984375,1376.0752945001004,2439.6785006523132,6,82da792ce2414fabb730f1a990f08fb9009311b4dc9b15810ee7d0f87dc535c5,b54d6951cd8d602cb3778a97c6a973a4a01eafcd980d312f0eb7d3ff3de2c9de,results\formal\MIN_formal_AB_depth_selective_B4096_seed101.json,d829ec620708980269371c436e421fd44142a333c0df6df65e0bca1209a1be41
MIN_formal_AB_depth_selective_B4096_seed102,AB,depth,4096,4096,uniform,selective,102,12288,24576,151591.35221354166,4.784505208333333,2064209120,1661299952,1355.328125,1371.219545400003,2442.2574632167816,6,973d1c5a0aa25322750657887aa75153d894bd4cc89cf2f1f49bc012fff680d7,16d1cb27972ffe5bac7bc7310831a51e1bac327de07d0a641ea80be523ca9f2b,results\formal\MIN_formal_AB_depth_selective_B4096_seed102.json,b82018e21e620a7e7604b16a03eef7dbcb3fb2a01277a8db09aafe2c606e09d3
MIN_formal_AB_depth_selective_B4096_seed103,AB,depth,4096,4096,uniform,selective,103,12288,24576,151560.2902018229,4.781982421875,2063115016,1661630676,1540.34375,1562.590459600091,2656.854873895645,7,805257050ecd114177e4f3be376d98ae51f7e3d73c254590c539d98c684f186c,afa0d5b14bb002400015774ae6e964a0a81c110a2399421ae433647508964f06,results\formal\MIN_formal_AB_depth_selective_B4096_seed103.json,45517a3ddf3efca92cd6c455b2701149e12591c28c36491da7b5cc853f79d022
MIN_formal_AB_depth_selective_B4096_seed104,AB,depth,4096,4096,uniform,selective,104,12288,24576,151624.38720703125,4.783935546875,2063642004,1662678936,1545.078125,1566.6540977000259,2660.641175508499,7,3d69fc4fdb2844d8148c2d6bc93130169f5b65adbca0f5fc65080cbb279d2746,2832aeda193938d6ce9f04539e58b77e0801bc3e00647827bb3f015d68d85e08,results\formal\MIN_formal_AB_depth_selective_B4096_seed104.json,8cf674fa8f0204c295e78737f2f48bb6f16c126051a09d42025b7126fce93671
MIN_formal_AB_depth_selective_B4096_seed105,AB,depth,4096,4096,uniform,selective,105,12288,24576,151352.29166666666,4.7734375,2060184176,1659449744,1537.375,1560.3740807999857,2655.061320543289,7,ed45ca67e443d83ab04b12eb7ebe9ac32ffb05c019ff6698e6d89fe32f48f2d9,59e976f8ea7a4b3ec51f7b7b71c2071f7c22f920e2f6a3a704b31bdb78ac7848,results\formal\MIN_formal_AB_depth_selective_B4096_seed105.json,2e265eee03e43e5a96fbed79c8c04a8482638080116cadb9dd6b4ab4c2d5e1ea
MIN_formal_AB_depth_selective_B64_seed101,AB,depth,4096,64,uniform,selective,101,12288,24576,14096.903971354166,4.784342447916667,193486948,152958564,177.3125,179.78535490005743,311.38057684898376,7,7100487fb51e8014099d39fd2bb7e5faea90e13daa303c13aa8cd95450f8ba31,bea732725e30301d3108e0e4eecd5abbd50f55ae1083ccd69f6b07e78d53f41e,results\formal\MIN_formal_AB_depth_selective_B64_seed101.json,0fb0838b6ed6461d08a5816b219b004ba6e1fcb55394063e4d128045539971eb
MIN_formal_AB_depth_selective_B64_seed102,AB,depth,4096,64,uniform,selective,102,12288,24576,14085.181315104166,4.779134114583333,193318132,152839284,185.328125,187.93917789997067,321.84615325927734,6,46c40b7c5dd47e85a10094d66e0f08bb96e324893a289ab802ee5c17153b02ce,a2af598e315c05c51a686cd61d1cb9f286c166077513b01223d39aee8780c270,results\formal\MIN_formal_AB_depth_selective_B64_seed102.json,fd73f9888d8b168d6e7b33f56da4f6daff185cc7ca7ceaa734c2a9a88aa7222f
MIN_formal_AB_depth_selective_B64_seed103,AB,depth,4096,64,uniform,selective,103,12288,24576,14087.921549479166,4.78173828125,193347752,152877008,218.875,222.33610630000476,365.99560928344727,8,2b2cc6b0fef146f9c667c4b87fa261949e5a641480ca610d66e72afb4223f76e,0c13db2300befc5cc5c26b61d64f8a8be05819c963ba0ac8d459e360ea9a4837,results\formal\MIN_formal_AB_depth_selective_B64_seed103.json,2ba214ef97dfadf622b84b1b7f514f1d7798dcb0991b6b97555a1bc891740b11
MIN_formal_AB_depth_selective_B64_seed104,AB,depth,4096,64,uniform,selective,104,12288,24576,14098.019856770834,4.781087239583333,193446220,153026716,218.5,222.08178609993774,356.4621913433075,7,844c3d61d7cd64c6d5a18e33b6b97baba62e7562e4e983dc3759173f6bc204d4,8f9df6878da901402bb17f8464918202af1e2dc122a226de93707f1aa39ebb2f,results\formal\MIN_formal_AB_depth_selective_B64_seed104.json,45d58ced882e316567cc1750a3654cf9bf1ee17385defbe7186ccc529233d1c2
MIN_formal_AB_depth_selective_B64_seed105,AB,depth,4096,64,uniform,selective,105,12288,24576,14097.268717447916,4.786539713541667,193510976,152943500,188.734375,191.3668556000339,323.9820911884308,6,36113f022dc91d913c42a994c54f90aeea23ce655704928b954c53f78af0f2b4,26e4f2613f048a5e92dfaf32745e412cd5631b54c2adfbf2c71c94ffb5023856,results\formal\MIN_formal_AB_depth_selective_B64_seed105.json,835238d1c3c8d3904333aab9eb4b9a042e9b2c279c3e49a4d5658b476d2f20df
MIN_formal_AB_uniform_base_B64_seed101,AB,uniform,4096,64,uniform,base,101,12288,24576,18535.929524739582,5.813232421875,253902452,201636552,247.296875,249.99936759995762,419.226238489151,2,7100487fb51e8014099d39fd2bb7e5faea90e13daa303c13aa8cd95450f8ba31,ef9fb04c867b9ff4c5fa0f3c61d9b239e0b793d4b54297a20cea73c1829c181d,results\formal\MIN_formal_AB_uniform_base_B64_seed101.json,fbe99f2710967882b48d9a76cbc7d0c00fd5bd7874a0378b9ec793baa69d3aa3
MIN_formal_AB_uniform_base_B64_seed102,AB,uniform,4096,64,uniform,base,102,12288,24576,18528.108561197918,5.807047526041667,253742020,201604776,269.921875,273.8501515000826,458.24099040031433,3,46c40b7c5dd47e85a10094d66e0f08bb96e324893a289ab802ee5c17153b02ce,351ff57456d3af1135d80e21a696902eeec784fedc9dd24aa5fe5101c34e60a1,results\formal\MIN_formal_AB_uniform_base_B64_seed102.json,88a9fd362b778573163a0b410a47070a5f36ac84aee46a6f606db8b2bdf86162
MIN_formal_AB_uniform_base_B64_seed103,AB,uniform,4096,64,uniform,base,103,12288,24576,18543.322428385418,5.817301432291667,254017628,201703064,288.6875,292.8434543000767,489.27119612693787,3,2b2cc6b0fef146f9c667c4b87fa261949e5a641480ca610d66e72afb4223f76e,4b04cca5518ae11dd68b910f8970a2baaef1d3b7ddc3ab056980fdff69f69092,results\formal\MIN_formal_AB_uniform_base_B64_seed103.json,a533aa6d0764644ec25a0c5b7ca3c4b80745702010311aced68c3dd7d8c6b17c
MIN_formal_AB_uniform_base_B64_seed104,AB,uniform,4096,64,uniform,base,104,12288,24576,18527.30615234375,5.805908203125,253709804,201617272,288.46875,292.5074453999987,490.3486349582672,2,844c3d61d7cd64c6d5a18e33b6b97baba62e7562e4e983dc3759173f6bc204d4,8327f1ae205071b59af2f7b13585da072f36069637c3819ae9b9d2b33d85d322,results\formal\MIN_formal_AB_uniform_base_B64_seed104.json,d186dfca3f76fd0c7026677192c1fa3c3e7f5b600c80042fae90fe667e6d7b21
MIN_formal_AB_uniform_base_B64_seed105,AB,uniform,4096,64,uniform,base,105,12288,24576,18527.3505859375,5.806477864583333,253720568,201607600,244.015625,246.57117519993335,414.3191821575165,3,36113f022dc91d913c42a994c54f90aeea23ce655704928b954c53f78af0f2b4,c4a0fb67f44c5b15a0415faaa3816743cfcd4bac631c777b2c9dfd623ddc16cd,results\formal\MIN_formal_AB_uniform_base_B64_seed105.json,d33377c96d7b0376bcbc1899dd8aa44b95a2d71af7d0ec264df5fcc117d677bf
MIN_formal_AB_uniform_selective_B64_seed101,AB,uniform,4096,64,uniform,selective,101,12288,24576,14029.594563802084,4.619710286458333,192499424,152291892,214.21875,217.55620110000018,363.5175881385803,10,7100487fb51e8014099d39fd2bb7e5faea90e13daa303c13aa8cd95450f8ba31,ea5c9ea00ce23d654fb202400fda3f7ffd858bc8d29c292402da7ea4f7c12b2e,results\formal\MIN_formal_AB_uniform_selective_B64_seed101.json,8e9430083ec8f12a2474d38646059897aa4555f60beb46c4670d03124025ecfb
MIN_formal_AB_uniform_selective_B64_seed102,AB,uniform,4096,64,uniform,selective,102,12288,24576,14062.913899739584,4.635498046875,193055788,152554384,215.0625,218.08626240002923,366.71577763557434,6,46c40b7c5dd47e85a10094d66e0f08bb96e324893a289ab802ee5c17153b02ce,ed32ceee1b18fdc211a446636a27d7ae4b319639570beb630c97bdd0b6e307f7,results\formal\MIN_formal_AB_uniform_selective_B64_seed102.json,21ecd47b9183579f2571ea3ebb22a4776650544544912139d79c7ed6f800ef22
MIN_formal_AB_uniform_selective_B64_seed103,AB,uniform,4096,64,uniform,selective,103,12288,24576,14043.041829427084,4.618408203125,192623524,152498272,199.796875,202.7748724000994,339.89856910705566,7,2b2cc6b0fef146f9c667c4b87fa261949e5a641480ca610d66e72afb4223f76e,3cc43d8310d07a906296ee7f48e1abf73a2859c68d9e9d13fa998902b367d653,results\formal\MIN_formal_AB_uniform_selective_B64_seed103.json,fbdde4e85a47285d4799607afec3e3b7a17e07eb96a64117c59e95f6582cdaba
MIN_formal_AB_uniform_selective_B64_seed104,AB,uniform,4096,64,uniform,selective,104,12288,24576,14047.26171875,4.628255208333333,192795296,152430208,216.28125,219.81116399995517,367.4591164588928,6,844c3d61d7cd64c6d5a18e33b6b97baba62e7562e4e983dc3759173f6bc204d4,d3e079673ecaf4aec7a23ab2186f4ecb3aac4b32dde63a4a6a7650e7cd95c348,results\formal\MIN_formal_AB_uniform_selective_B64_seed104.json,a0afc186cb1bf10e575bd9f429e7633f513d22e8948c7c08ed4c1d256828c035
MIN_formal_AB_uniform_selective_B64_seed105,AB,uniform,4096,64,uniform,selective,105,12288,24576,14043.764973958334,4.620768229166667,192662024,152477544,214.78125,217.86826390004717,367.3786518573761,6,36113f022dc91d913c42a994c54f90aeea23ce655704928b954c53f78af0f2b4,58c19e7adefc6f3314ec1383aed694fea246f5cb310d45529e7dc5108d98e474,results\formal\MIN_formal_AB_uniform_selective_B64_seed105.json,bd38b8d4df068d16987786d2aeb0773bdab9a6247b21e15e05f6b5a20d50753a
MIN_formal_free_compressed_deferred_B4096_seed101,free_compressed,host,4096,4096,uniform,base,101,2048,4096,874419.21484375,6.26025390625,768744988,2812876116,,735.9377839565277,1500.3109970092773,,93559398ed07a0cbbfa8053102cc73e9f146f9592589b8a110135ff4f8525965,c7a9c590abaf89d208001c2795d0bfd882abe062efdc7ace802752f5f85a086a,results\formal\MIN_formal_free_compressed_deferred_B4096_seed101.json,007011e5f7e4938ff4ad1743d6c5cde2b304d40c204fa822b722dbf614d07e95
MIN_formal_free_compressed_deferred_B4096_seed102,free_compressed,host,4096,4096,uniform,base,102,2048,4096,874146.40234375,6.25830078125,768505132,2811998532,,735.9036123752594,1484.86452293396,,14a34258ba7302bd7b9f839b1b20708da9d7658edc8ebdc1b6b6700368982e17,71e998a8fbf5a650e7e971655448f3632583a74a61354c07359c48c02089b225,results\formal\MIN_formal_free_compressed_deferred_B4096_seed102.json,48e2d96e33196a100911ad1593c5e407b129d0345246a7a473cd82ad9da6e126
MIN_formal_free_compressed_deferred_B4096_seed103,free_compressed,host,4096,4096,uniform,base,103,2048,4096,870762.34765625,6.23388671875,765613844,2801028732,,786.9286549091339,1512.7486646175385,,ac27acf63bcd30e25e8f041ed45aac9e57c60d851de1324a2922cd4c30295476,4ceaef4511316c071fd575f05429e99eb7ed3c1eab6d678487c15f8501282ea6,results\formal\MIN_formal_free_compressed_deferred_B4096_seed103.json,d514a537be011944aad0087622ba51f374c470e40be6200adc7fc74e94c2fea8
MIN_formal_free_compressed_deferred_B4096_seed104,free_compressed,host,4096,4096,uniform,base,104,2048,4096,868089.375,6.21484375,763221792,2792472288,,718.3090083599091,1438.686494588852,,7a41c6809c07af2967c4c7f70828321d15038179876d919aa3fca454d5e7e8eb,dfad5680aec373c87bf084333d49860c689767a6460ba6aff035faae6da940a9,results\formal\MIN_formal_free_compressed_deferred_B4096_seed104.json,429ca4ff635a11407dc1316af8bf603da29cada999f041b3b8c32053ef736b50
MIN_formal_free_compressed_deferred_B4096_seed105,free_compressed,host,4096,4096,uniform,base,105,2048,4096,872399.22265625,6.24560546875,767052980,2806294236,,726.8005509376526,1441.6896710395813,,f445314bf2489591aa3b641cca077bac001c873b65c028b133312d09de03fee7,a7ab047e3852e15229f8867adf0f569245d9dcd21a2cef5cb03cc803c2518bf4,results\formal\MIN_formal_free_compressed_deferred_B4096_seed105.json,142c5ace287d117b69a33f320191656f827b713ad0be5fe78bcce82ede621f31
MIN_formal_free_compressed_deferred_B64_seed101,free_compressed,host,4096,64,uniform,base,101,2048,4096,54088.33984375,6.26025390625,96771868,124773972,,55.336679220199585,107.02785682678223,,8faf4f517c8d90f77a362ff87995f6ccc4368bbd58eb9bb0d5beee8bd6576d3d,47eb55dd3d365e8bf1704a09845dbbd930e528690285fe559bcf1ca4ad92a942,results\formal\MIN_formal_free_compressed_deferred_B64_seed101.json,18c103cd597b73734f49177a5b70dcaeb8737dc78ab23e006afbc45f82693d41
MIN_formal_free_compressed_deferred_B64_seed102,free_compressed,host,4096,64,uniform,base,102,2048,4096,54071.46484375,6.25830078125,96741676,124735044,,59.64516496658325,115.62788391113281,,3f2acac29cbbcb2e66bed4feff75e64cc9a80745ec7590fd9551294b74f7e8bf,4c0ce9562eb6eaa20dd8c8efec0bf6417d72b5fb504899b26b65fb3fac8e64e3,results\formal\MIN_formal_free_compressed_deferred_B64_seed102.json,7c17b1e3ed8b0306a5674f347243e83a8aa9b605da97ee351694ecae2768d73f
MIN_formal_free_compressed_deferred_B64_seed103,free_compressed,host,4096,64,uniform,base,103,2048,4096,53861.03515625,6.23388671875,96366356,124248444,,58.81893992424011,115.82650947570801,,17f7290094dbafa209b260b3f97566ce2620c3c0a3e03270f1135ade8343f437,818b07fc9052e96ab20f39609f81a8824ff8b27dae7ea9820e09f9764d50a8bb,results\formal\MIN_formal_free_compressed_deferred_B64_seed103.json,e72ac9257ae1c15eca681fae8b648dbec38a6e31f075bb27e16c69ae330cbbd5
MIN_formal_free_compressed_deferred_B64_seed104,free_compressed,host,4096,64,uniform,base,104,2048,4096,53696.25,6.21484375,96070944,123868896,,54.288514852523804,104.56204032897949,,ad11837183db4004926388d7fd62d31c9569ef2d10cad7ba09b025431f9478db,83fe272fd3b0b42060903ebcfeb68703beb3130ddd55cd4a8047204242dadd5f,results\formal\MIN_formal_free_compressed_deferred_B64_seed104.json,e8ba942932885083a6133b95ea260bda9a3d66af33668801c731ea9e01c6ce90
MIN_formal_free_compressed_deferred_B64_seed105,free_compressed,host,4096,64,uniform,base,105,2048,4096,53962.28515625,6.24560546875,96547508,124482012,,55.001091957092285,107.4054491519928,,26aceb7c6ec2b665af51c418fa14deb50c988cb3c47bb57f1da621c960dce6a2,480dd60c3f744758c9ce15d53d73fe7d79cb885fd6e6b8c9468df70b65eb5372,results\formal\MIN_formal_free_compressed_deferred_B64_seed105.json,dade7003432b137232146f17049f503b5be1bddc814563c4ea38a649cbbb2a08
MIN_formal_free_compressed_sde_B4096_seed101,free_compressed,host,4096,4096,uniform,selective,101,2048,4096,663153.576171875,6.26025390625,747181920,1969095128,,562.6615540981293,1109.3890902996063,,93559398ed07a0cbbfa8053102cc73e9f146f9592589b8a110135ff4f8525965,6fa5944583e3e3706c00aa177fb5e3a22d818c0f466a4720d43e6d29aebb0e8e,results\formal\MIN_formal_free_compressed_sde_B4096_seed101.json,c73a5876baa70beb52c79e42bb706068b0f4c037182c033a6e57da9793aa1b68
MIN_formal_free_compressed_sde_B4096_seed102,free_compressed,host,4096,4096,uniform,selective,102,2048,4096,662318.853515625,6.25830078125,746884712,1965973312,,577.5807991027832,1164.2040317058563,,14a34258ba7302bd7b9f839b1b20708da9d7658edc8ebdc1b6b6700368982e17,6efdc450a88dc70491c59ceaeeeb894d9601b85b94576d7f4488b0c867dbc58a,results\formal\MIN_formal_free_compressed_sde_B4096_seed102.json,893c1f121f87f174fb9d3e780db211a7658e94711fe1c0894134d233f5b88edc
MIN_formal_free_compressed_sde_B4096_seed103,free_compressed,host,4096,4096,uniform,selective,103,2048,4096,660079.5859375,6.23388671875,744110268,1959575716,,561.8459484577179,1146.4904263019562,,ac27acf63bcd30e25e8f041ed45aac9e57c60d851de1324a2922cd4c30295476,1aea268dcc3303fb3c08fb21ae465bead700e1dfe002d49a64850dc291d8501c,results\formal\MIN_formal_free_compressed_sde_B4096_seed103.json,30266dfc65da3b279bc3f2c903044363d79a2765140d83b9e4ada59aef039855
MIN_formal_free_compressed_sde_B4096_seed104,free_compressed,host,4096,4096,uniform,selective,104,2048,4096,658169.8046875,6.21484375,741796112,1954067408,,558.0940661430359,1146.5830872058868,,7a41c6809c07af2967c4c7f70828321d15038179876d919aa3fca454d5e7e8eb,33398217d153e1797a868c1c2144c5e305eb4369a5523c2e08eac3cc87a85d10,results\formal\MIN_formal_free_compressed_sde_B4096_seed104.json,7cbc02012f93ec0e6892e8262fe984131e98fc26e92e90a4072ce6f040f93a2e
MIN_formal_free_compressed_sde_B4096_seed105,free_compressed,host,4096,4096,uniform,selective,105,2048,4096,660974.236328125,6.24560546875,745473648,1961876824,,513.5214166641235,1049.9272017478943,,f445314bf2489591aa3b641cca077bac001c873b65c028b133312d09de03fee7,570de2d211727d5f37248ebbfb56f0e4ab88baade52d4750092707be49bb7c31,results\formal\MIN_formal_free_compressed_sde_B4096_seed105.json,72fc514398616d27b0cb4c294c4133cd16cf27c6ff36dc10fbe3e4f74e224880
MIN_formal_free_compressed_sde_B64_seed101,free_compressed,host,4096,64,uniform,selective,101,2048,4096,41197.888671875,6.26025390625,75208800,93537752,,44.90670824050903,88.72607779502869,,8faf4f517c8d90f77a362ff87995f6ccc4368bbd58eb9bb0d5beee8bd6576d3d,ed3d42d739c41dee07c2981d98fa6008f4f656a1a97cda8bbaa9fcb55014a42e,results\formal\MIN_formal_free_compressed_sde_B64_seed101.json,e97eb186e6ea3a90f71526c12bef0418220fd3aa8e0a3a7dc4385af093962f80
MIN_formal_free_compressed_sde_B64_seed102,free_compressed,host,4096,64,uniform,selective,102,2048,4096,41146.728515625,6.25830078125,75121256,93415744,,42.75887632369995,83.33319115638733,,3f2acac29cbbcb2e66bed4feff75e64cc9a80745ec7590fd9551294b74f7e8bf,7b57d9d38a552192de90b0857db8c61f045fae82acd84cd936e0c50d75d0c0a3,results\formal\MIN_formal_free_compressed_sde_B64_seed102.json,3cbbbbb7da9618985075e93723c831c7ac7084734f2567934b79074cfa620f34
MIN_formal_free_compressed_sde_B64_seed103,free_compressed,host,4096,64,uniform,selective,103,2048,4096,41006.1484375,6.23388671875,74862780,93098404,,44.83726525306702,87.60946655273438,,17f7290094dbafa209b260b3f97566ce2620c3c0a3e03270f1135ade8343f437,554808adec7fe0e762e4574465b87ada6d272729459207b78fa67d1c39dd3bb6,results\formal\MIN_formal_free_compressed_sde_B64_seed103.json,095eca05d96cf81d08c4db661a99ebac5d6d51df745de631e8fe1b7fbe1a55f0
MIN_formal_free_compressed_sde_B64_seed104,free_compressed,host,4096,64,uniform,selective,104,2048,4096,40887.9296875,6.21484375,74645264,92831696,,44.89198589324951,88.25522041320801,,ad11837183db4004926388d7fd62d31c9569ef2d10cad7ba09b025431f9478db,2de39e2aaed0232478d9d8442e3ed10d923917936d174135b0f4470991d755cc,results\formal\MIN_formal_free_compressed_sde_B64_seed104.json,0e5d438e57ed043410f7f0b1c8ef3266b67f3360f144fc403e1c46bbc29624e1
MIN_formal_free_compressed_sde_B64_seed105,free_compressed,host,4096,64,uniform,selective,105,2048,4096,41062.111328125,6.24560546875,74968176,93222232,,44.85617518424988,88.34441375732422,,26aceb7c6ec2b665af51c418fa14deb50c988cb3c47bb57f1da621c960dce6a2,17524b769bae5eea9a1b62a0f6fb3e1424028438c59789b5d3ed7cb8c8852b98,results\formal\MIN_formal_free_compressed_sde_B64_seed105.json,434a98b9fc6ccd7e1d8bd090cbb2a090589ff215ea71aa62391b3e42a0601ae1
MIN_formal_IR_depth_base_B4096_seed101,IR,depth,4096,4096,uniform,base,101,12288,24576,144533.33333333334,2.6666666666666665,773455872,2778595328,1551.0625,1569.9857825000072,2619.64506316185,14,82da792ce2414fabb730f1a990f08fb9009311b4dc9b15810ee7d0f87dc535c5,bfabcdac2139f86dcd88063404d7cefe7cc99154528ce2c774f114158a0e9dec,results\formal\MIN_formal_IR_depth_base_B4096_seed101.json,6fe1b8fc58844f26d844d4073b79379a097162c9c70d6df38b7853a91a0de49e
MIN_formal_IR_depth_base_B4096_seed102,IR,depth,4096,4096,uniform,base,102,12288,24576,144533.33333333334,2.6666666666666665,773455872,2778595328,1555.28125,1573.5782380000455,2623.950695037842,9,973d1c5a0aa25322750657887aa75153d894bd4cc89cf2f1f49bc012fff680d7,b6dcec1dc2585b2c18c455a6632bffaeea12127a6b6cd9a1e6509da1f086e229,results\formal\MIN_formal_IR_depth_base_B4096_seed102.json,b044494d95dba2f61823c0fb2ea15c9aa555a1f14099b64556a1befddceed05d
MIN_formal_IR_depth_base_B4096_seed103,IR,depth,4096,4096,uniform,base,103,12288,24576,144533.33333333334,2.6666666666666665,773455872,2778595328,1550.484375,1569.2523309000535,2616.7892048358917,9,805257050ecd114177e4f3be376d98ae51f7e3d73c254590c539d98c684f186c,179fc1aa2c79aad33ec74f2b77dca6e22e9170eece566b36b57d2087e0ac79b5,results\formal\MIN_formal_IR_depth_base_B4096_seed103.json,97f42adedd1bfd0235a0cdc965748208b6ea8344a7a230642101873bb61435b1
MIN_formal_IR_depth_base_B4096_seed104,IR,depth,4096,4096,uniform,base,104,12288,24576,144533.33333333334,2.6666666666666665,773455872,2778595328,1534.5,1552.0390998000512,2628.637390613556,13,3d69fc4fdb2844d8148c2d6bc93130169f5b65adbca0f5fc65080cbb279d2746,95e602a9ae7156c486cb92491d5aa653a4b3958e48fe0e1588f97dcfb19e4587,results\formal\MIN_formal_IR_depth_base_B4096_seed104.json,6846641a24fe606165b064aca4d222ee4b98b418cc58be505f641b9f9c5c2e11
MIN_formal_IR_depth_base_B4096_seed105,IR,depth,4096,4096,uniform,base,105,12288,24576,144533.33333333334,2.6666666666666665,773455872,2778595328,1534.8125,1552.7058280999772,2628.83331656456,13,ed45ca67e443d83ab04b12eb7ebe9ac32ffb05c019ff6698e6d89fe32f48f2d9,477671ecdc43ff51f9645afe3cd446b2a79f273cec92a10c178776cd50bb1868,results\formal\MIN_formal_IR_depth_base_B4096_seed105.json,f95f2a1456e94ddd559bf3b6a08210c4164c12a93740be219aa275db6cb96ee8
MIN_formal_IR_depth_base_B64_seed101,IR,depth,4096,64,uniform,base,101,12288,24576,10133.333333333334,2.6666666666666665,112852992,136183808,106.15625,109.20586330001242,186.1238181591034,18,7100487fb51e8014099d39fd2bb7e5faea90e13daa303c13aa8cd95450f8ba31,b614d9a680f4faa39d9820426db1d29dd0d5399a5f68825f3982495514029678,results\formal\MIN_formal_IR_depth_base_B64_seed101.json,41761cf81a83ca05bebf43de65a55e4f0eb352d1d24cd85ff136be23150c9dd7
